segment_id,segment_type,length,start_pos,fanout,access_count,exact_prefix_reusable,kv_bytes,repeated_prefill_tokens,exact_prefix_reusable_tokens
fec32ab281dcaf01369bfb73,history,115,2054,7,7,True,6594560,690,115
fb28b68b6606483f22f2d7f7,repo,125,2169,6,6,True,7168000,625,125
fba1169280c563de35959e06,history,115,2294,6,6,True,6594560,575,115
d840b7d0368e3e02cc120f28,repo,157,2409,5,5,True,9003008,628,157
c60c6598d267b3d25a977425,repo,135,2566,5,5,True,7741440,540,135
a8682fe6a9abddbaacf27b4c,repo,56,2701,4,4,True,3211264,168,56
facd1277fd9012ac42c1d075,repo,29,2757,4,4,True,1662976,87,29
4b1a3887db04730dba551372,repo,114,2786,3,3,True,6537216,228,114
095e2ebc4bb9672b37c9d06c,history,15,2900,3,3,True,860160,30,15
e35c613f7ac647e1c6b9b640,repo,49,2915,2,2,True,2809856,49,49
30585c0638d93510d9aba975,repo,135,2964,2,2,True,7741440,135,135
c02ec6a215322a4f9a0aac0d,repo,148,3099,1,1,True,8486912,0,0
cd35b05588628a1096b57421,repo,135,3247,1,1,True,7741440,0,0
4f7c9d3d3f58ec4a54de6da4,repo,177,1654,9,9,True,10149888,1416,177
806c80e444634e90e18b5d3a,history,359,1831,9,9,True,20586496,2872,359
02573bc67efa2b5266d96238,repo,71,2190,8,8,True,4071424,497,71
7fccc16a794f99ad14ecaed1,history,44,2261,8,8,True,2523136,308,44
933d02a5c3bbeaa77d187a3b,repo,72,2305,7,7,True,4128768,432,72
b1cf9ac62fd60e45fc447ec1,history,363,2377,7,7,True,20815872,2178,363
3b5057669f6dd9c1ca220c39,repo,142,2740,6,6,True,8142848,710,142
2bac251f7a89276a117f520f,history,384,2882,6,6,True,22020096,1920,384
fc2a1238d9d8b83f0bebb22d,repo,109,3266,5,5,True,6250496,436,109
8bd0c7f47b5188098aae24b4,history,189,3375,5,5,True,10838016,756,189
07af9e8be60ccf75fd5e6942,repo,248,3564,4,4,True,14221312,744,248
a5d59c131950c7cdd495388f,history,386,3812,4,4,True,22134784,1158,386
ebaaab61346bc937a1dbe9fd,repo,94,4198,3,3,True,5390336,188,94
4dfc3cb22117104bb5d39571,history,554,4292,3,3,True,31768576,1108,554
d26e4d45ce5f7b86f8a395c7,repo,94,4846,2,2,True,5390336,94,94
914f1d60c4171fdee1cccfbc,history,223,4940,2,2,True,12787712,223,223
8be63ff3c50e0ed92ba7d66e,repo,143,5163,1,1,True,8200192,0,0
726e2d0e30015a1041a0ee93,history,384,5306,1,1,True,22020096,0,0
476376d825815e149cca965c,repo,356,1654,9,9,True,20414464,2848,356
0c9980ab969aeb393b838bc2,history,15,2010,9,9,True,860160,120,15
a7b0ebdc36354b513a37f83a,repo,67,2025,8,8,True,3842048,469,67
a74bb01655ffc01badac2ab3,history,57,2092,8,8,True,3268608,399,57
613df193f62445e95f3e40e4,repo,45,2149,7,7,True,2580480,270,45
809468d4f315eead4d354b4b,history,192,2194,7,7,True,11010048,1152,192
ff66a9d577b59d3992406a8d,repo,40,2386,6,6,True,2293760,200,40
9f24620482fa2a6209b4de08,history,376,2426,6,6,True,21561344,1880,376
dd6c84663477939315b8fc05,repo,39,2802,5,5,True,2236416,156,39
48231a91a6ec63081e31f3cf,history,44,2841,5,5,True,2523136,176,44
8e7b174bc86b37aebaf18a34,repo,63,2885,4,4,True,3612672,189,63
37cdef65286f99eacc9cf183,history,87,2948,4,4,True,4988928,261,87
1219a786cd1ba5e82be0fd53,repo,98,3035,3,3,True,5619712,196,98
22142dfd15d266c5663c90e8,history,37,3133,3,3,True,2121728,74,37
4c028c79fac0359938eacdf0,repo,93,3170,2,2,True,5332992,93,93
04c2202af48f8a67c361d85e,history,37,3263,2,2,True,2121728,37,37
a617bd1622692edd31af622e,repo,93,3300,1,1,True,5332992,0,0
207a35dcd91c330e9607b5a4,history,37,3393,1,1,True,2121728,0,0
3d4494b28c96743fe71e4a34,repo,1579,111,39,39,True,90546176,60002,1579
857912051a2da39ca5ce3d30,repo,93,1690,9,9,True,5332992,744,93
dea38067b83ee96cd46f4f34,repo,2583,1783,9,9,True,148119552,20664,2583
a61cc26cdc86f69a77a5bb6b,repo,115,4366,8,8,True,6594560,805,115
0d1d8512c53c86f751fb202d,history,46,4481,8,8,True,2637824,322,46
7da217a8a774a7f40a528b7b,repo,105,4527,7,7,True,6021120,630,105
32b11700b3c89b7310529482,history,29,4632,7,7,True,1662976,174,29
ca47f49b7c99c498de88b18e,repo,81,4661,6,6,True,4644864,405,81
56bb1a34af30011a84f9bfe9,history,29,4742,6,6,True,1662976,145,29
7a6663e1efdff516b6e4ba87,repo,87,4771,5,5,True,4988928,348,87
af883d8205a866ca233bba6e,repo,2054,4858,5,5,True,117784576,8216,2054
ab13c59d2efafe2a0c96933c,repo,127,6912,4,4,True,7282688,381,127
2c39524e87917109e459df92,history,15,7039,4,4,True,860160,45,15
b008b9e95bb09d3b641d23ff,repo,86,7054,3,3,True,4931584,172,86
1795997ac69af57be8b5f1ac,history,39,7140,3,3,True,2236416,78,39
8d0880f83e6c1f1c5ae2f040,repo,64,7179,2,2,True,3670016,64,64
c7070434800765cbd97b0d46,history,39,7243,2,2,True,2236416,39,39
665c47ab4d4f150774ee6ceb,repo,75,7282,1,1,True,4300800,0,0
29710c4d5d9e84365b9123f8,history,37,7357,1,1,True,2121728,0,0
c54ca769a76f121be8c7d209,repo,83,1690,9,9,True,4759552,664,83
97eaa69699a1e6cb49d6ffc6,history,15,1773,9,9,True,860160,120,15
2deba3c3a7a61eb12e466434,repo,78,1788,8,8,True,4472832,546,78
4b33a46f9d863bd24b6cbef4,repo,2559,1866,8,8,True,146743296,17913,2559
31fc612847e4b2a5c60bda9f,repo,82,4425,7,7,True,4702208,492,82
390141140bb0d7a9b83793d3,history,15,4507,7,7,True,860160,90,15
44832643358b1b4da3800e6a,repo,86,4522,6,6,True,4931584,430,86
35505e17cbfbb4c4681e8e3a,history,57,4608,6,6,True,3268608,285,57
bdcc475082d3aba07ad5bb06,repo,210,4665,5,5,True,12042240,840,210
90c9097ea41642c9f72df974,repo,2281,4875,5,5,True,130801664,9124,2281
f2d11f8bfbb2d161944b4d32,repo,169,7156,4,4,True,9691136,507,169
811c2242d509418b4d429e95,repo,2281,7325,4,4,True,130801664,6843,2281
31e1bb6879c67e08a13d1569,repo,169,9606,3,3,True,9691136,338,169
ca7a2ce26f9db633368907c3,repo,2281,9775,3,3,True,130801664,4562,2281
ffd4adfa2e101bc953c509e9,repo,169,12056,2,2,True,9691136,169,169
3ab3234377f8a4fef2fe30e2,repo,2281,12225,2,2,True,130801664,2281,2281
13428e87d7be8f716c66911c,repo,169,14506,1,1,True,9691136,0,0
010bc0d22048ea2ae4138db0,repo,2281,14675,1,1,True,130801664,0,0
f18992af18c2278087f04e64,repo,103,1690,9,9,True,5906432,824,103
c4f40f6e92d54edb9b02d4c1,repo,1795,1793,9,9,True,102932480,14360,1795
5aa5e20c87cd9523410f0171,repo,99,3588,8,8,True,5677056,693,99
b9daf85cd335c790d39a279e,repo,27,3687,8,8,True,1548288,189,27
9b468c4f4d2c647b11dddf13,repo,79,3714,7,7,True,4530176,474,79
529c738d3ae2aa35a6b99180,history,352,3793,7,7,True,20185088,2112,352
d1dcce72cfc46ea53732a2ca,repo,66,4145,6,6,True,3784704,330,66
c5a619e18f54dedb12e692cf,history,1754,4211,6,6,True,100581376,8770,1754
a1ab68ad78982de3297bb13a,repo,74,5965,5,5,True,4243456,296,74
2838278fcc890cad0f92cb3a,repo,2313,6039,5,5,True,132636672,9252,2313
9f2ce323f7aa82ddc76c41bd,repo,116,8352,4,4,True,6651904,348,116
da03d5ffb191a64bb8060227,repo,2313,8468,4,4,True,132636672,6939,2313
07a57f6499d3efa2473e54cb,repo,116,10781,3,3,True,6651904,232,116
d22b6b34182491dd10cd751a,repo,2313,10897,3,3,True,132636672,4626,2313
cf34a909e63ae6808b5c5d1e,repo,116,13210,2,2,True,6651904,116,116
02825bcc04dacb90fa3ed1f9,repo,2313,13326,2,2,True,132636672,2313,2313
d06888dd7fcb62c5add8ca8f,repo,116,15639,1,1,True,6651904,0,0
a498887d0b13e82264fe0499,repo,2313,15755,1,1,True,132636672,0,0
cb17b725ff90aaa5ebcb4cad,repo,69,1690,8,8,True,3956736,483,69
199b056ebd9d54bb72a4e7c2,history,15,1759,8,8,True,860160,105,15
8a54f633959124b798567402,repo,69,1774,7,7,True,3956736,414,69
1e22d8581988518054f6f519,history,26,1843,7,7,True,1490944,156,26
2b190dc22c9f86f89d508db3,repo,80,1869,6,6,True,4587520,400,80
15e7baca470deb20277d1528,repo,2656,1949,6,6,True,152305664,13280,2656
51d95121a0f5da95217a681d,repo,75,4605,5,5,True,4300800,300,75
4b880d339e011fdb9c5e8f31,repo,2898,4680,5,5,True,166182912,11592,2898
4c989c917687796774d73e15,repo,85,7578,4,4,True,4874240,255,85
72b9792b601276b4e3205776,repo,2936,7663,4,4,True,168361984,8808,2936
a3d232be7c4dae6b854196fa,repo,142,10599,3,3,True,8142848,284,142
17a2cdd26dd2bd27e7e8e267,repo,2832,10741,3,3,True,162398208,5664,2832
f54d41241cbbc430e6c8ff64,repo,146,13573,2,2,True,8372224,146,146
af6c182482ad28d737450bcd,history,2428,13719,2,2,True,139231232,2428,2428
a6432c53c54b8957a49c958b,repo,143,16147,1,1,True,8200192,0,0
568b530d5c872808e5f10493,history,140,16290,1,1,True,8028160,0,0
6da26385615d4a199ec46c94,repo,1397,111,38,38,True,80109568,51689,1397
8a64b33119cfc240fb692a43,repo,86,1508,8,8,True,4931584,602,86
a8098716a008734b0021519a,history,29,1594,8,8,True,1662976,203,29
2c4b7644f4f0a9e143b534cb,repo,47,1623,7,7,True,2695168,282,47
7656b143e9b9c8cd6ec4f2e6,history,29,1670,7,7,True,1662976,174,29
63e6b2985b9bcf19bc140ffe,repo,46,1699,6,6,True,2637824,230,46
29f4c2e5d622c9e31b6b6f2e,history,29,1745,6,6,True,1662976,145,29
b9d8cb6a595a0b3feb9aeec7,repo,91,1774,5,5,True,5218304,364,91
1df0f7f54ff517fcc79b72e1,repo,2626,1865,5,5,True,150585344,10504,2626
29cd933b320cf34aa74c0ae4,repo,184,4491,4,4,True,10551296,552,184
e155a7709641181b7d4bed7c,history,15,4675,4,4,True,860160,45,15
6d9d91157b87dbc493d4955d,repo,48,4690,3,3,True,2752512,96,48
f7886737569d17ea2ae51775,repo,2626,4738,3,3,True,150585344,5252,2626
f18616e8d07c0b84a89949ed,repo,63,7364,2,2,True,3612672,63,63
cea789fe038dc16f439dab04,history,15,7427,2,2,True,860160,15,15
0c362e588c9c71778ec54146,repo,44,7442,1,1,True,2523136,0,0
bb9222be6cc2b3ccd958911a,patch,438,7486,1,1,False,25116672,0,0
214b61c82ec94b8da4cc0b69,repo,81,1508,8,8,True,4644864,567,81
aa468ff9401bbb5924a54080,history,29,1589,8,8,True,1662976,203,29
4db63526f98b04f2c09d1ec8,repo,50,1618,7,7,True,2867200,300,50
e59ceed7ba17c1c4571dc3dd,history,29,1668,7,7,True,1662976,174,29
23fafb54b9f196334b2ad30c,repo,153,1697,6,6,True,8773632,765,153
5b481d064a6817a39236c906,history,15,1850,6,6,True,860160,75,15
046765eb7f703710f773f64c,repo,172,1865,5,5,True,9863168,688,172
6f0947d7c66dbfd12a77d0d0,history,15,2037,5,5,True,860160,60,15
5b93ac6084d91155fdc2783a,repo,107,2052,4,4,True,6135808,321,107
35cf89789eb06288624fd40d,history,77,2159,4,4,True,4415488,231,77
9001907e3d3402a449344546,repo,109,2236,3,3,True,6250496,218,109
53582ebde601f8c64924e142,history,77,2345,3,3,True,4415488,154,77
5ffb9203f2f08f7089fb6f75,repo,127,2422,2,2,True,7282688,127,127
6c0a5c44491672b4fe477b79,history,95,2549,2,2,True,5447680,95,95
7ebab5d15e6fc723807c5073,repo,131,2644,2,2,True,7512064,131,131
08241d1420349cdd2a64cd0c,repo,126,2775,1,1,True,7225344,0,0
b20ca84037f369ef83c4510e,history,95,2901,1,1,True,5447680,0,0
034fd283f2bd2122412cbb1d,repo,96,1508,9,9,True,5505024,768,96
5371917c5fa2fd2499d9e1bf,history,29,1604,9,9,True,1662976,232,29
1d3c705eae9a3cf03946a049,repo,54,1633,8,8,True,3096576,378,54
c925c2e60ac81da56e04c773,history,29,1687,8,8,True,1662976,203,29
04f02ae98ea33609462cd551,repo,97,1716,7,7,True,5562368,582,97
82a15cb586ce4722b8c9719e,repo,34,1813,7,7,True,1949696,204,34
334cca9a8e206bde9d9e7ecb,repo,79,1847,6,6,True,4530176,395,79
26d3d638a3f7af1c5d91b8c5,history,29,1926,6,6,True,1662976,145,29
266791b884eb3bd3bec11f3a,repo,158,1955,5,5,True,9060352,632,158
5f094a095e60aa9a4afaf24f,history,15,2113,5,5,True,860160,60,15
bdcda4d99bbfc60c040c8914,repo,87,2128,4,4,True,4988928,261,87
8f6ca98e240b78253e2bc64d,history,25,2215,4,4,True,1433600,75,25
4ae51e773a07b48e1271aa99,repo,97,2240,3,3,True,5562368,194,97
c92983b0154fb867ae2d4801,history,15,2337,3,3,True,860160,30,15
f1d4a77593d89ad5e54f9cb3,repo,39,2352,2,2,True,2236416,39,39
c021a66f967f9af12db45368,history,15,2391,2,2,True,860160,15,15
3672ec85eb8a60b32fc3fbfe,repo,86,2406,1,1,True,4931584,0,0
e465f06dc62dc68fa804db5f,history,30,2492,1,1,True,1720320,0,0
539328f2ba640dfa151078f7,repo,89,1508,9,9,True,5103616,712,89
da0dcea29e0a95fa04a2d302,repo,390,1597,9,9,True,22364160,3120,390
e5a89d6c759593ccc51fdc0f,repo,62,1987,8,8,True,3555328,434,62
55c33ae4760cc4fb59ea4e64,history,29,2049,8,8,True,1662976,203,29
8a0909d251101fe083cd7da2,repo,47,2078,7,7,True,2695168,282,47
c130fb17b0aafb64400242a9,history,29,2125,7,7,True,1662976,174,29
92cbe45f35e8e536a0fba7e1,repo,101,2154,6,6,True,5791744,505,101
5c23bf34502b5df2a56c8666,history,15,2255,6,6,True,860160,75,15
b0a74b1f0b18e311b6c3ea26,repo,45,2270,5,5,True,2580480,180,45
5edbe37b6f6a57f8c1d279c3,history,29,2315,5,5,True,1662976,116,29
a29513092ee2fbfaf1b87461,repo,96,2344,4,4,True,5505024,288,96
d8636e7fcb942ff25a655c33,history,97,2440,4,4,True,5562368,291,97
cea2a8340c92a07afaa95c29,repo,105,2537,3,3,True,6021120,210,105
ce420cf3dd4a4f82fecdc227,history,98,2642,3,3,True,5619712,196,98
829b0c53ad62734c4c23f652,repo,122,2740,2,2,True,6995968,122,122
9f036c204fe127be0850709d,history,90,2862,2,2,True,5160960,90,90
6882468fa3adfffbf632d32b,repo,119,2952,1,1,True,6823936,0,0
d8e01861f981479d8ba79659,history,90,3071,1,1,True,5160960,0,0
e5a380269fed59fd26f3d3cd,repo,1726,111,40,40,True,98975744,67314,1726
3e287122421a045117b61b30,repo,103,1837,9,9,True,5906432,824,103
94e1a98d7622a639fd64915c,repo,66,1940,9,9,True,3784704,528,66
21bf24accd826be1b7e567cf,repo,52,2006,8,8,True,2981888,364,52
99931849ee33e9374e27316b,history,917,2058,8,8,True,52584448,6419,917
dfe53d7083bf8dc6e4f9a828,repo,71,2975,7,7,True,4071424,426,71
29d5b9876ecec2a7bb65a365,repo,65,3046,7,7,True,3727360,390,65
7cef7a015746827aee981f58,repo,58,3111,6,6,True,3325952,290,58
b9da0fbbd5799d32853f8177,history,27,3169,6,6,True,1548288,135,27
22cd501532042694b3f8ff60,repo,57,3196,5,5,True,3268608,228,57
03c48968f99b6c8865541316,history,646,3253,5,5,True,37044224,2584,646
2c73906d11733592676f1609,repo,71,3899,4,4,True,4071424,213,71
2dafa296a14dee24cc4e4fd8,repo,65,3970,4,4,True,3727360,195,65
f8aad903ebb5ab2d4b4ae256,repo,58,4035,3,3,True,3325952,116,58
5af8769c1f12f667bbd6b0cf,history,27,4093,3,3,True,1548288,54,27
b420a9679fdecdfa440c8a5c,repo,59,4120,2,2,True,3383296,59,59
80d12f8457ed7b25dada83ca,history,32,4179,2,2,True,1835008,32,32
388cf4018baa28625a064a3f,repo,53,4211,1,1,True,3039232,0,0
65ef70889f5767f9be5f9b82,history,793,4264,1,1,True,45473792,0,0
44939bab1fb2831c691f576b,repo,113,1837,9,9,True,6479872,904,113
37970f2ee80d62e96d30769f,repo,66,1950,9,9,True,3784704,528,66
bbae88ac56f09d1b514c00ef,repo,70,2016,8,8,True,4014080,490,70
c9b3809df419c2cee81d0943,history,917,2086,8,8,True,52584448,6419,917
73a44d0e85693dd1f73ac465,repo,80,3003,7,7,True,4587520,480,80
e12fc75a30a269ca50bd8453,repo,65,3083,7,7,True,3727360,390,65
172c37b99bfd3ff682c71986,repo,56,3148,6,6,True,3211264,280,56
3d0a894f3f224f54c0997bef,history,646,3204,6,6,True,37044224,3230,646
96df4d26254feed9567b23ca,repo,55,3850,5,5,True,3153920,220,55
ef85750d66d8b751a97d2121,history,1704,3905,5,5,True,97714176,6816,1704
b10a339e4c088ab07584b9e6,repo,116,5609,4,4,True,6651904,348,116
46c5dc970603a07cb7efe749,repo,66,5725,4,4,True,3784704,198,66
92acbd9348dfe14eae725ee1,repo,58,5791,3,3,True,3325952,116,58
a23275b3c8d009eaf5ed5246,history,30,5849,3,3,True,1720320,60,30
70eb7517613d39ba6a20627f,repo,60,5879,2,2,True,3440640,60,60
26304dd3d4b1732e1d5e6aa3,history,793,5939,2,2,True,45473792,793,793
2fb6aeddd49447d9476d0011,repo,69,6732,1,1,True,3956736,0,0
5d9c3b4a76e8f8df1027b4cd,history,32,6801,1,1,True,1835008,0,0
f5be53563735215f973c5e69,repo,165,1837,9,9,True,9461760,1320,165
53b6ff0495b4e5279cb43cda,history,63,2002,9,9,True,3612672,504,63
31f73417f05fb48fb9db1b5b,repo,58,2065,8,8,True,3325952,406,58
af8cba7b3d88e9f3063fafb2,history,917,2123,8,8,True,52584448,6419,917
8280ff9fb4c43094381d7e48,repo,113,3040,7,7,True,6479872,678,113
2819cae64344ebf1576fa722,history,60,3153,7,7,True,3440640,360,60
6b3efe0fe49d5c0a4985e4fb,repo,60,3213,6,6,True,3440640,300,60
fccfd2da7fe4612901e12a24,repo,5380,3273,6,6,True,308510720,26900,5380
67630e575b873f49475e6c0b,repo,105,8653,5,5,True,6021120,420,105
a0aec07ccf7d619fef499c15,history,63,8758,5,5,True,3612672,252,63
22b93c748778142293574ada,repo,68,8821,4,4,True,3899392,204,68
fcbfc5bfb99a3a27da0dba7c,history,29,8889,4,4,True,1662976,87,29
6daba72b0ce8749f7084d31c,repo,57,8918,3,3,True,3268608,114,57
ccfe8e8ee37ac1e9441ea37f,repo,5380,8975,3,3,True,308510720,10760,5380
86ffca2c0a39521ca7bd1b68,repo,57,14355,2,2,True,3268608,57,57
9b7a1e66d539cc2a80538a12,repo,5380,14412,2,2,True,308510720,5380,5380
a6203b939e0a41f521dc0c7d,repo,57,19792,1,1,True,3268608,0,0
18c48f99b3e6e44980ad1e82,repo,5380,19849,1,1,True,308510720,0,0
ae1d22621d7403e5295378d4,repo,115,1837,9,9,True,6594560,920,115
533bb7fc96e655826174807b,repo,72,1952,9,9,True,4128768,576,72
166a64400e5f343757350156,repo,56,2024,8,8,True,3211264,392,56
a61129ae0a11ce5cfdccb809,history,917,2080,8,8,True,52584448,6419,917
34685913f97662b20a396b07,repo,86,2997,7,7,True,4931584,516,86
6e39ee7c86342d62bd40fb8c,repo,72,3083,7,7,True,4128768,432,72
9c3005c0e03ba73400f9076d,repo,52,3155,6,6,True,2981888,260,52
072fc597836cddbf189c8a51,repo,5380,3207,6,6,True,308510720,26900,5380
e9faef5dfbf9400fd7b8527e,repo,88,8587,5,5,True,5046272,352,88
4e6419892f71021030bbc7c1,repo,72,8675,5,5,True,4128768,288,72
29cd680d394386621ae25234,repo,52,8747,4,4,True,2981888,156,52
5a1c0da00eea85137ff7c09b,repo,5380,8799,4,4,True,308510720,16140,5380
02dbb041660c329e0051413f,repo,52,14179,3,3,True,2981888,104,52
f0b28f8ed251ba3e765f513f,repo,5380,14231,3,3,True,308510720,10760,5380
94e5aa07ef39cea281a40b5e,repo,52,19611,2,2,True,2981888,52,52
7aaf1939cbed76a4e2b1d0f8,repo,5380,19663,2,2,True,308510720,5380,5380
dabacf71062baeebf28c73cc,repo,52,25043,1,1,True,2981888,0,0
e156793e8648785cebca64d3,repo,5380,25095,1,1,True,308510720,0,0
327cb20ddd9ea3e374d171de,repo,1361,111,40,40,True,78045184,53079,1361
29ea3d85410e0a5e52d2eda4,repo,174,1472,9,9,True,9977856,1392,174
c0406ddace6f27f4c5869a90,repo,96,1646,9,9,True,5505024,768,96
536ba341ea6da27b3280ce6f,repo,128,1742,8,8,True,7340032,896,128
61e6ac02dbd1635acd89a91f,repo,96,1870,8,8,True,5505024,672,96
95ae68973886bf508e4490c2,repo,124,1966,7,7,True,7110656,744,124
55c1e0d5664dd6b01c10fb25,repo,96,2090,7,7,True,5505024,576,96
017a2ec0cb421195e9fd431c,repo,67,2186,6,6,True,3842048,335,67
c692739eda9f93ba22191b99,history,19,2253,6,6,True,1089536,95,19
6acca3f8705c9b1cea863257,repo,96,2272,5,5,True,5505024,384,96
2a5014b54c654ea216ae0fad,repo,94,2368,5,5,True,5390336,376,94
687d2e7657740019ea8e2800,repo,130,2462,4,4,True,7454720,390,130
466c684c1053e1ccff8730c6,history,32,2592,4,4,True,1835008,96,32
ab6a19b5baf37a8f02fd3213,repo,165,2624,3,3,True,9461760,330,165
c67d9a6dc06d3830632ab080,history,29,2789,3,3,True,1662976,58,29
f827244b2e2a4ccc45de6d25,repo,49,2818,2,2,True,2809856,49,49
831e01b5cee87ddeb20258df,history,29,2867,2,2,True,1662976,29,29
4db50202f3eea4f93126da19,repo,107,2896,1,1,True,6135808,0,0
0d9de7804d7d801032024b48,history,15,3003,1,1,True,860160,0,0
758ee1bb46d36306e4bfa01a,repo,135,1472,9,9,True,7741440,1080,135
cdd745852f4cccd869a63314,repo,100,1607,9,9,True,5734400,800,100
9c2ee5bccaea976325fe1956,repo,129,1707,8,8,True,7397376,903,129
43a626a4fe191a94bb8cb639,repo,139,1836,8,8,True,7970816,973,139
fa604920196c7850b1517ead,repo,145,1975,7,7,True,8314880,870,145
c09da64fc8b2a8ca444d82d6,history,15,2120,7,7,True,860160,90,15
f6a4cd755f66df8f29a23e60,repo,145,2135,6,6,True,8314880,725,145
e07efbbb19e6cb06c6eecc51,history,15,2280,6,6,True,860160,75,15
b771f20882e77390cc53bc33,repo,200,2295,5,5,True,11468800,800,200
57920e05891dde0365743d8d,history,15,2495,5,5,True,860160,60,15
e5163dfc64336fe8ad6865c7,repo,155,2510,4,4,True,8888320,465,155
f4dd84399ebb984beaec5039,history,15,2665,4,4,True,860160,45,15
8b4c6d3161ade81853b174ee,repo,55,2680,3,3,True,3153920,110,55
0f86a601090d043f567f2134,repo,117,2735,3,3,True,6709248,234,117
e070f4656685230e6958f74b,repo,76,2852,2,2,True,4358144,76,76
b7460df6934074a17473f894,history,15,2928,2,2,True,860160,15,15
e5d53c2a6e80583aaf4abdec,repo,51,2943,1,1,True,2924544,0,0
1ee22e9f879faad263f439ec,repo,108,2994,1,1,True,6193152,0,0
43ef9b96f00e1fabd2cabbdb,repo,113,1472,9,9,True,6479872,904,113
3bd74193b1347c912fbca1e2,history,917,1585,9,9,True,52584448,7336,917
e59bbbfcb85e186bc4757265,repo,208,2502,8,8,True,11927552,1456,208
df32dcde3ca9acd14ea4e0ca,history,33,2710,8,8,True,1892352,231,33
996a18b0e9585ce65948f0af,repo,144,2743,7,7,True,8257536,864,144
70d367a4bd27a0e88abb9f0b,history,15,2887,7,7,True,860160,90,15
1c9046fb87c8dd22a214e054,repo,148,2902,6,6,True,8486912,740,148
7ff316c0c2162ef86ffe654a,history,30,3050,6,6,True,1720320,150,30
11d239291542a4ca34507ac5,repo,135,3080,5,5,True,7741440,540,135
fd5968206043d83dcf2c84e2,history,15,3215,5,5,True,860160,60,15
907e624241c1d414f829d446,repo,74,3230,4,4,True,4243456,222,74
0fe5b2462f263ee5316b32b5,history,27,3304,4,4,True,1548288,81,27
8db87fd848bb54716fe83d37,repo,135,3331,3,3,True,7741440,270,135
50888addf1827c9ec9c99a95,history,15,3466,3,3,True,860160,30,15
4ea435e965dbd80671075eaf,repo,74,3481,2,2,True,4243456,74,74
ce56f4d42240980fdfcec900,history,27,3555,2,2,True,1548288,27,27
0c0b83042cefbc1516feddfb,repo,135,3582,1,1,True,7741440,0,0
c60b39a1f2b6c565198086c8,history,15,3717,1,1,True,860160,0,0
28d54a17ca8e85c99451f222,repo,182,1472,9,9,True,10436608,1456,182
bec2943af8b36dfea26c0e24,repo,96,1654,9,9,True,5505024,768,96
76a11b816f26d2e5fe34e853,repo,143,1750,8,8,True,8200192,1001,143
4e17f574be79c88c7fa250ce,history,15,1893,8,8,True,860160,105,15
e470ceaa426948d775c024d7,repo,75,1908,7,7,True,4300800,450,75
d5744af6dace349bcc979ab8,repo,102,1983,7,7,True,5849088,612,102
0fa90c485200ddd78346ff7f,repo,68,2085,6,6,True,3899392,340,68
e8d99b4f6c2e81def795d651,repo,63,2153,6,6,True,3612672,315,63
16b2fc9181e55ced032502b5,repo,63,2216,5,5,True,3612672,252,63
75be6b79e40d568e261368d6,history,118,2279,5,5,True,6766592,472,118
7ee67c0dc5bc82ead0355634,repo,77,2397,4,4,True,4415488,231,77
2a952dfc0854616d576a1720,history,468,2474,4,4,True,26836992,1404,468
f960e629e57d019d585be05d,repo,71,2942,3,3,True,4071424,142,71
6b35aae370f7a20a6244af6e,repo,399,3013,3,3,True,22880256,798,399
812e8c67839347857013f330,repo,75,3412,2,2,True,4300800,75,75
