segment_id,segment_type,length,start_pos,fanout,access_count,exact_prefix_reusable,kv_bytes,repeated_prefill_tokens,exact_prefix_reusable_tokens
441a8aa30311e3e6edc16cc3,branch_suffix,687,4606,1,1,False,39395328,0,0
bbfc2d9c570be54ef79e67c1,test_log,279,4161,1,1,True,15998976,0,0
7658734699a1fe104a9f8043,branch_suffix,687,4440,1,1,False,39395328,0,0
97387bdd3f736bac7b2b28a0,test_log,372,4161,1,1,True,21331968,0,0
a4aa85a8d2d74317f0ce7a4b,branch_suffix,687,4533,1,1,False,39395328,0,0
8b608bbd1a0904d046c112c3,test_log,294,4161,1,1,True,16859136,0,0
6f70cc89b504c78e8a010b8b,branch_suffix,687,4455,1,1,False,39395328,0,0
55d150e6415cb3b921a82190,task,12,36,8,8,True,688128,84,12
25924aa684317f5dce2f448b,repo,10,48,8,8,True,573440,70,10
a3b120cf1785eb982202e1d5,history,3,58,8,8,True,172032,21,3
cb1f29b1c2ca2d100fa16470,branch_suffix,1028,61,2,2,False,58949632,1028,0
4adebfe06ed58fd957cfd39f,branch_suffix,1028,61,2,2,False,58949632,1028,0
abf5bdfe802fe4db54bada26,branch_suffix,1028,61,2,2,False,58949632,1028,0
ac4ae13b796a47f16935d0c1,branch_suffix,1028,61,2,2,False,58949632,1028,0
128968ea31d013bf24458396,test_log,454,1089,1,1,True,26034176,0,0
5f94202921cf2a8ddbd40669,branch_suffix,346,1543,1,1,False,19841024,0,0
bb58cf5ab391708def3a1bb9,test_log,273,1089,1,1,True,15654912,0,0
8763c06600f4177cbea81492,branch_suffix,346,1362,1,1,False,19841024,0,0
fffed42cf66a85fdfc471f93,test_log,272,1089,1,1,True,15597568,0,0
62ecc05a0ed978d27a26a5f7,branch_suffix,346,1361,1,1,False,19841024,0,0
f5890588b20b8d6612b36773,test_log,204,1089,1,1,True,11698176,0,0
cf93003f4b117c545a0165e9,branch_suffix,346,1293,1,1,False,19841024,0,0
6a8a97aed0aa5410c32fe8b0,task,12,36,4,4,True,688128,36,12
7688e17bedfe5f44178d0b7b,repo,150,48,4,4,True,8601600,450,150
36a4683b060f5b2fa90a7a9c,history,119,198,4,4,True,6823936,357,119
51b63139e38130149c6902a2,branch_suffix,772,317,2,2,False,44269568,772,0
cd5ea32eb77992744f49d501,branch_suffix,772,317,2,2,False,44269568,772,0
a51a34ee8a316340543f728a,test_log,356,1089,1,1,True,20414464,0,0
23f2ac5398149ce7d5393397,branch_suffix,261,1445,1,1,False,14966784,0,0
7fcf5cec41da03ad4b91587c,test_log,282,1089,1,1,True,16171008,0,0
e2ac0693ea89f785931a413e,branch_suffix,261,1371,1,1,False,14966784,0,0
