segment_id,segment_type,fanout,kv_bytes,home_bank,replicas,avg_hops_before,avg_hops_after,noc_bytes_before,noc_bytes_after,hotspot_before,hotspot_after,eligible_shared
35edcf36fd812f0e1c4b907c,branch_suffix,1,117669888.0,"[5, 2]",[],7.0,0.0,1647378432.0,0.0,5.593445612774276,3.3523014177510198,False
94ef299635b4bb796b1ad781,branch_suffix,1,117669888.0,"[5, 6]",[],11.0,0.0,2588737536.0,0.0,5.593445612774276,3.3523014177510198,False
ae2654225132d89a6fa70875,test_log,1,25518080.0,"[5, 2]",[],7.0,0.0,178626560.0,0.0,5.593445612774276,3.3523014177510198,False
441a8aa30311e3e6edc16cc3,branch_suffix,1,39395328.0,"[5, 2]",[],7.0,0.0,275767296.0,0.0,5.593445612774276,3.3523014177510198,False
bbfc2d9c570be54ef79e67c1,test_log,1,15998976.0,"[5, 6]",[],11.0,0.0,175988736.0,0.0,5.593445612774276,3.3523014177510198,False
7658734699a1fe104a9f8043,branch_suffix,1,39395328.0,"[5, 6]",[],11.0,0.0,433348608.0,0.0,5.593445612774276,3.3523014177510198,False
97387bdd3f736bac7b2b28a0,test_log,1,21331968.0,"[4, 7]",[],11.0,0.0,234651648.0,0.0,5.593445612774276,3.3523014177510198,False
a4aa85a8d2d74317f0ce7a4b,branch_suffix,1,39395328.0,"[4, 7]",[],11.0,0.0,433348608.0,0.0,5.593445612774276,3.3523014177510198,False
8b608bbd1a0904d046c112c3,test_log,1,16859136.0,"[4, 1]",[],5.0,0.0,84295680.0,0.0,5.593445612774276,3.3523014177510198,False
6f70cc89b504c78e8a010b8b,branch_suffix,1,39395328.0,"[4, 1]",[],5.0,0.0,196976640.0,0.0,5.593445612774276,3.3523014177510198,False
55d150e6415cb3b921a82190,task,4,688128.0,"[4, 3]","[[4, 6]]",8.5,1.0,187170816.0,22020096.0,5.593445612774276,3.3523014177510198,True
25924aa684317f5dce2f448b,repo,4,573440.0,"[4, 3]","[[4, 6]]",8.5,1.0,155975680.0,18350080.0,5.593445612774276,3.3523014177510198,True
a3b120cf1785eb982202e1d5,history,4,172032.0,"[4, 3]","[[4, 6]]",8.5,1.0,46792704.0,5505024.0,5.593445612774276,3.3523014177510198,True
cb1f29b1c2ca2d100fa16470,branch_suffix,1,58949632.0,"[4, 2]",[],6.0,0.0,707395584.0,0.0,5.593445612774276,3.3523014177510198,False
4adebfe06ed58fd957cfd39f,branch_suffix,1,58949632.0,"[4, 6]",[],10.0,0.0,1178992640.0,0.0,5.593445612774276,3.3523014177510198,False
abf5bdfe802fe4db54bada26,branch_suffix,1,58949632.0,"[5, 3]",[],8.0,0.0,943194112.0,0.0,5.593445612774276,3.3523014177510198,False
ac4ae13b796a47f16935d0c1,branch_suffix,1,58949632.0,"[5, 5]",[],10.0,0.0,1178992640.0,0.0,5.593445612774276,3.3523014177510198,False
128968ea31d013bf24458396,test_log,1,26034176.0,"[4, 6]",[],10.0,0.0,260341760.0,0.0,5.593445612774276,3.3523014177510198,False
5f94202921cf2a8ddbd40669,branch_suffix,1,19841024.0,"[4, 6]",[],10.0,0.0,198410240.0,0.0,5.593445612774276,3.3523014177510198,False
bb58cf5ab391708def3a1bb9,test_log,1,15654912.0,"[5, 5]",[],10.0,0.0,156549120.0,0.0,5.593445612774276,3.3523014177510198,False
8763c06600f4177cbea81492,branch_suffix,1,19841024.0,"[5, 5]",[],10.0,0.0,198410240.0,0.0,5.593445612774276,3.3523014177510198,False
fffed42cf66a85fdfc471f93,test_log,1,15597568.0,"[4, 2]",[],6.0,0.0,93585408.0,0.0,5.593445612774276,3.3523014177510198,False
62ecc05a0ed978d27a26a5f7,branch_suffix,1,19841024.0,"[4, 2]",[],6.0,0.0,119046144.0,0.0,5.593445612774276,3.3523014177510198,False
f5890588b20b8d6612b36773,test_log,1,11698176.0,"[5, 3]",[],8.0,0.0,93585408.0,0.0,5.593445612774276,3.3523014177510198,False
cf93003f4b117c545a0165e9,branch_suffix,1,19841024.0,"[5, 3]",[],8.0,0.0,158728192.0,0.0,5.593445612774276,3.3523014177510198,False
6a8a97aed0aa5410c32fe8b0,task,2,688128.0,"[1, 4]",[],7.5,2.5,41287680.0,13762560.0,5.593445612774276,3.3523014177510198,True
7688e17bedfe5f44178d0b7b,repo,2,8601600.0,"[1, 4]",[],7.5,2.5,516096000.0,172032000.0,5.593445612774276,3.3523014177510198,True
36a4683b060f5b2fa90a7a9c,history,2,6823936.0,"[1, 4]",[],7.5,2.5,409436160.0,136478720.0,5.593445612774276,3.3523014177510198,True
51b63139e38130149c6902a2,branch_suffix,1,44269568.0,"[6, 4]",[],10.0,0.0,885391360.0,0.0,5.593445612774276,3.3523014177510198,False
cd5ea32eb77992744f49d501,branch_suffix,1,44269568.0,"[1, 4]",[],5.0,0.0,442695680.0,0.0,5.593445612774276,3.3523014177510198,False
a51a34ee8a316340543f728a,test_log,1,20414464.0,"[6, 4]",[],10.0,0.0,204144640.0,0.0,5.593445612774276,3.3523014177510198,False
23f2ac5398149ce7d5393397,branch_suffix,1,14966784.0,"[6, 4]",[],10.0,0.0,149667840.0,0.0,5.593445612774276,3.3523014177510198,False
7fcf5cec41da03ad4b91587c,test_log,1,16171008.0,"[1, 4]",[],5.0,0.0,80855040.0,0.0,5.593445612774276,3.3523014177510198,False
e2ac0693ea89f785931a413e,branch_suffix,1,14966784.0,"[1, 4]",[],5.0,0.0,74833920.0,0.0,5.593445612774276,3.3523014177510198,False
