segment_id,segment_type,length,start_pos,fanout,access_count,exact_prefix_reusable,kv_bytes,repeated_prefill_tokens,exact_prefix_reusable_tokens
2a129b7e4db91aed443b1ba3,repo,74,1747,8,8,True,4243456,518,74
34550f33a5d6e267b08f8ad0,history,29,1821,8,8,True,1662976,203,29
1b28cf7dccfa3c02b4f5c3d3,repo,71,1850,7,7,True,4071424,426,71
578e064ba394204c7ffc364e,history,29,1921,7,7,True,1662976,174,29
90f3d71a5d6ed7286921ee2d,repo,107,1950,6,6,True,6135808,535,107
75c58fdafd946513e599cded,history,44,2057,6,6,True,2523136,220,44
694b928e6646d9d1e0c368aa,repo,51,2101,5,5,True,2924544,204,51
0d1ff162bf83e67bf817f1dd,history,30,2152,5,5,True,1720320,120,30
47e5e608482919d887de3991,repo,58,2182,4,4,True,3325952,174,58
d700d68e0f0c48dca52672ee,history,72,2240,4,4,True,4128768,216,72
667ba8b64da60455328c91bc,repo,47,2312,3,3,True,2695168,94,47
c0cc98bbaa212bef61dade78,history,94,2359,3,3,True,5390336,188,94
e645d2e8d3f97331e2bd2b19,repo,58,2453,2,2,True,3325952,58,58
235105e4f335d906fdde03fe,history,72,2511,2,2,True,4128768,72,72
7ab7af3f0bc7c7ff62c57c94,repo,47,2583,1,1,True,2695168,0,0
1eee40124cb88e1ae992e7eb,history,94,2630,1,1,True,5390336,0,0
b338f155300a173cd804ede6,repo,1902,111,10,10,True,109068288,17118,1902
a342aef9e45b5f9bf7b534a7,repo,114,2013,9,9,True,6537216,912,114
36d2f6d2d389ee759106256e,repo,2466,2127,9,9,True,141410304,19728,2466
cc20feaf0e620b7b582c46eb,repo,117,4593,8,8,True,6709248,819,117
d675466851ba4f2553cc6265,repo,2451,4710,8,8,True,140550144,17157,2451
a23950f94cdc39f900add81f,repo,172,7161,7,7,True,9863168,1032,172
52d77210729b35abe4e406c9,history,15,7333,7,7,True,860160,90,15
a2d3a005fdc5f2a4b5f301ef,repo,166,7348,6,6,True,9519104,830,166
359e4f773e9cdf2675cdda93,history,15,7514,6,6,True,860160,75,15
eb1f826e1e92630b14c18a7e,repo,166,7529,5,5,True,9519104,664,166
3ab577a501800f650551b476,history,15,7695,5,5,True,860160,60,15
006435202238d649405a7241,repo,167,7710,4,4,True,9576448,501,167
b436e5d3aceeb5daa565b274,history,15,7877,4,4,True,860160,45,15
a1faa0f4cb412e68350153b8,repo,166,7892,3,3,True,9519104,332,166
46c5b53120028a9aa501c118,history,15,8058,3,3,True,860160,30,15
ca2f2cf80c2cd0e2d0bcb18d,repo,167,8073,2,2,True,9576448,167,167
c6ba13d2b94b877c7139a1c6,history,15,8240,2,2,True,860160,15,15
301fa384fb42b67e75c388da,repo,166,8255,1,1,True,9519104,0,0
29073b87f298a48b3e3d2c42,history,15,8421,1,1,True,860160,0,0
