model,objective,policy,train_rows,median_abs_error,p95_abs_error,split_type,policy_a,policy_b
listwise,balanced,taps_unified_v5,260,0.1262693004218069,0.4751288405586192,random,,
listwise,balanced,taps_unified_adaptive_v6,260,0.13307629632659057,0.4862515216653156,random,,
pairwise,balanced,,260,0.0,0.0,random,reactive_admission,acd_nisp
pairwise,balanced,,260,0.2032018090614484,0.7893834683495075,random,reactive_admission,taps_domain_v4
pairwise,balanced,,260,0.050029455100967846,0.2643719917074629,random,reactive_admission,taps_admission_v4
pairwise,balanced,,260,0.05601583507285615,0.2852610601524983,random,reactive_admission,taps_unified_v5
pairwise,balanced,,260,0.051568239024467416,0.2815713928713364,random,reactive_admission,taps_unified_adaptive_v6
pairwise,balanced,,260,0.2032018090614484,0.7893834683495075,random,acd_nisp,taps_domain_v4
pairwise,balanced,,260,0.050029455100967846,0.2643719917074629,random,acd_nisp,taps_admission_v4
pairwise,balanced,,260,0.05601583507285615,0.2852610601524983,random,acd_nisp,taps_unified_v5
pairwise,balanced,,260,0.051568239024467416,0.2815713928713364,random,acd_nisp,taps_unified_adaptive_v6
pairwise,balanced,,260,0.21338122888518798,1.1100174212332414,random,taps_domain_v4,taps_admission_v4
pairwise,balanced,,260,0.23992822329165828,1.0692215785437018,random,taps_domain_v4,taps_unified_v5
pairwise,balanced,,260,0.22533238829689395,1.0570462972397894,random,taps_domain_v4,taps_unified_adaptive_v6
pairwise,balanced,,260,0.04128031564487714,0.2627206700117504,random,taps_admission_v4,taps_unified_v5
pairwise,balanced,,260,0.0410900342951462,0.25755335910141336,random,taps_admission_v4,taps_unified_adaptive_v6
pairwise,balanced,,260,0.018017990509015758,0.07875528059797038,random,taps_unified_v5,taps_unified_adaptive_v6
listwise,wafer_efficiency,reactive_admission,260,0.16338605820210828,0.6055968824248336,random,,
listwise,wafer_efficiency,acd_nisp,260,0.16338605820210828,0.6055968824248336,random,,
listwise,wafer_efficiency,taps_domain_v4,260,0.2788811609741479,1.061374038082135,random,,
listwise,wafer_efficiency,taps_admission_v4,260,0.14390197204731114,0.5961321425319273,random,,
listwise,wafer_efficiency,taps_unified_v5,260,0.09261219063609638,0.2988247552796184,random,,
listwise,wafer_efficiency,taps_unified_adaptive_v6,260,0.08659677307020736,0.30076910021394715,random,,
pairwise,wafer_efficiency,,260,0.0,0.0,random,reactive_admission,acd_nisp
pairwise,wafer_efficiency,,260,0.32633868524678933,1.1063152861646162,random,reactive_admission,taps_domain_v4
pairwise,wafer_efficiency,,260,0.03927545782258983,0.2222078732238682,random,reactive_admission,taps_admission_v4
pairwise,wafer_efficiency,,260,0.179583134640532,0.7217333597916821,random,reactive_admission,taps_unified_v5
pairwise,wafer_efficiency,,260,0.17596944133045878,0.6917051051854315,random,reactive_admission,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,260,0.32633868524678933,1.1063152861646162,random,acd_nisp,taps_domain_v4
pairwise,wafer_efficiency,,260,0.03927545782258983,0.2222078732238682,random,acd_nisp,taps_admission_v4
pairwise,wafer_efficiency,,260,0.179583134640532,0.7217333597916821,random,acd_nisp,taps_unified_v5
pairwise,wafer_efficiency,,260,0.17596944133045878,0.6917051051854315,random,acd_nisp,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,260,0.3289137146335871,1.2145269425423069,random,taps_domain_v4,taps_admission_v4
pairwise,wafer_efficiency,,260,0.21169880744893144,1.0769535340191903,random,taps_domain_v4,taps_unified_v5
pairwise,wafer_efficiency,,260,0.20053359036498164,1.1205654046115758,random,taps_domain_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,260,0.15655894901798173,0.7478918800828286,random,taps_admission_v4,taps_unified_v5
pairwise,wafer_efficiency,,260,0.1589478903946434,0.7562051486504733,random,taps_admission_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,260,0.020851668548817034,0.08327911688187786,random,taps_unified_v5,taps_unified_adaptive_v6
listwise,p95_opt,reactive_admission,210,0.08076437818488108,0.2933307334174492,leave_arrival_bursty,,
listwise,p95_opt,acd_nisp,210,0.08076437818488108,0.2933307334174492,leave_arrival_bursty,,
listwise,p95_opt,taps_domain_v4,210,0.25371981706526725,1.029352696901027,leave_arrival_bursty,,
listwise,p95_opt,taps_admission_v4,210,0.09684548501434542,0.2758276652017281,leave_arrival_bursty,,
listwise,p95_opt,taps_unified_v5,210,0.08116855881541185,0.23848731955298977,leave_arrival_bursty,,
listwise,p95_opt,taps_unified_adaptive_v6,210,0.07176730876935,0.2167719156130818,leave_arrival_bursty,,
pairwise,p95_opt,,210,0.0,0.0,leave_arrival_bursty,reactive_admission,acd_nisp
pairwise,p95_opt,,210,0.19657304033056566,0.7748713633951197,leave_arrival_bursty,reactive_admission,taps_domain_v4
pairwise,p95_opt,,210,0.039791089852905415,0.22762032955709646,leave_arrival_bursty,reactive_admission,taps_admission_v4
pairwise,p95_opt,,210,0.0596811062974697,0.2784713150599182,leave_arrival_bursty,reactive_admission,taps_unified_v5
pairwise,p95_opt,,210,0.04674524327919127,0.2566478315181309,leave_arrival_bursty,reactive_admission,taps_unified_adaptive_v6
pairwise,p95_opt,,210,0.19657304033056566,0.7748713633951197,leave_arrival_bursty,acd_nisp,taps_domain_v4
pairwise,p95_opt,,210,0.039791089852905415,0.22762032955709646,leave_arrival_bursty,acd_nisp,taps_admission_v4
pairwise,p95_opt,,210,0.0596811062974697,0.2784713150599182,leave_arrival_bursty,acd_nisp,taps_unified_v5
pairwise,p95_opt,,210,0.04674524327919127,0.2566478315181309,leave_arrival_bursty,acd_nisp,taps_unified_adaptive_v6
pairwise,p95_opt,,210,0.18431726716617308,1.088553185858573,leave_arrival_bursty,taps_domain_v4,taps_admission_v4
pairwise,p95_opt,,210,0.2275441341409753,0.9335209182341179,leave_arrival_bursty,taps_domain_v4,taps_unified_v5
pairwise,p95_opt,,210,0.2179762144687415,0.9659765599487379,leave_arrival_bursty,taps_domain_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,210,0.04608150923633564,0.25641257598158995,leave_arrival_bursty,taps_admission_v4,taps_unified_v5
pairwise,p95_opt,,210,0.041543817236412844,0.22997085396143943,leave_arrival_bursty,taps_admission_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,210,0.019382533643756306,0.0809444004071654,leave_arrival_bursty,taps_unified_v5,taps_unified_adaptive_v6
listwise,throughput_opt,reactive_admission,210,0.13097889222190306,0.36604289001006973,leave_arrival_bursty,,
listwise,throughput_opt,acd_nisp,210,0.13097889222190306,0.36604289001006973,leave_arrival_bursty,,
listwise,throughput_opt,taps_domain_v4,210,0.12777722400426617,0.4867664359061198,leave_arrival_bursty,,
listwise,throughput_opt,taps_admission_v4,210,0.0845342583330437,0.3711519694632446,leave_arrival_bursty,,
listwise,throughput_opt,taps_unified_v5,210,0.09628509633449062,0.3514259548235126,leave_arrival_bursty,,
listwise,throughput_opt,taps_unified_adaptive_v6,210,0.09817172256815176,0.3548016893985446,leave_arrival_bursty,,
pairwise,throughput_opt,,210,0.0,0.0,leave_arrival_bursty,reactive_admission,acd_nisp
pairwise,throughput_opt,,210,0.03654587137529075,0.14186597761803443,leave_arrival_bursty,reactive_admission,taps_domain_v4
pairwise,throughput_opt,,210,0.0890124459736441,0.21634875470113032,leave_arrival_bursty,reactive_admission,taps_admission_v4
pairwise,throughput_opt,,210,0.08828502149652243,0.21296137453034955,leave_arrival_bursty,reactive_admission,taps_unified_v5
pairwise,throughput_opt,,210,0.08882523163462533,0.21036915336853437,leave_arrival_bursty,reactive_admission,taps_unified_adaptive_v6
pairwise,throughput_opt,,210,0.03654587137529075,0.14186597761803443,leave_arrival_bursty,acd_nisp,taps_domain_v4
pairwise,throughput_opt,,210,0.0890124459736441,0.21634875470113032,leave_arrival_bursty,acd_nisp,taps_admission_v4
pairwise,throughput_opt,,210,0.08828502149652243,0.21296137453034955,leave_arrival_bursty,acd_nisp,taps_unified_v5
pairwise,throughput_opt,,210,0.08882523163462533,0.21036915336853437,leave_arrival_bursty,acd_nisp,taps_unified_adaptive_v6
pairwise,throughput_opt,,210,0.08927332412344557,0.2586475014560204,leave_arrival_bursty,taps_domain_v4,taps_admission_v4
pairwise,throughput_opt,,210,0.08945458507101775,0.2672435397425318,leave_arrival_bursty,taps_domain_v4,taps_unified_v5
pairwise,throughput_opt,,210,0.08903723328306068,0.26195508343729745,leave_arrival_bursty,taps_domain_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,210,0.015001727888407784,0.0682668478158114,leave_arrival_bursty,taps_admission_v4,taps_unified_v5
pairwise,throughput_opt,,210,0.01662865907211379,0.06320525872091624,leave_arrival_bursty,taps_admission_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,210,0.006860096331288534,0.023614767768708463,leave_arrival_bursty,taps_unified_v5,taps_unified_adaptive_v6
listwise,balanced,reactive_admission,210,0.1577934091575233,0.5005246675528889,leave_arrival_bursty,,
listwise,balanced,acd_nisp,210,0.1577934091575233,0.5005246675528889,leave_arrival_bursty,,
listwise,balanced,taps_domain_v4,210,0.32657437165753644,1.2049367384367995,leave_arrival_bursty,,
listwise,balanced,taps_admission_v4,210,0.1492232707067055,0.46222872526736414,leave_arrival_bursty,,
listwise,balanced,taps_unified_v5,210,0.12188054615499669,0.4350493792786697,leave_arrival_bursty,,
listwise,balanced,taps_unified_adaptive_v6,210,0.12744530694777798,0.40027761723395444,leave_arrival_bursty,,
pairwise,balanced,,210,0.0,0.0,leave_arrival_bursty,reactive_admission,acd_nisp
pairwise,balanced,,210,0.19827752085809225,0.7616305155742844,leave_arrival_bursty,reactive_admission,taps_domain_v4
pairwise,balanced,,210,0.05057120243807678,0.25772833291407143,leave_arrival_bursty,reactive_admission,taps_admission_v4
pairwise,balanced,,210,0.06711650188466317,0.270158796102745,leave_arrival_bursty,reactive_admission,taps_unified_v5
pairwise,balanced,,210,0.05586068955578022,0.2852804950152149,leave_arrival_bursty,reactive_admission,taps_unified_adaptive_v6
pairwise,balanced,,210,0.19827752085809225,0.7616305155742844,leave_arrival_bursty,acd_nisp,taps_domain_v4
pairwise,balanced,,210,0.05057120243807678,0.25772833291407143,leave_arrival_bursty,acd_nisp,taps_admission_v4
pairwise,balanced,,210,0.06711650188466317,0.270158796102745,leave_arrival_bursty,acd_nisp,taps_unified_v5
pairwise,balanced,,210,0.05586068955578022,0.2852804950152149,leave_arrival_bursty,acd_nisp,taps_unified_adaptive_v6
pairwise,balanced,,210,0.19222436338495452,1.0889518656322472,leave_arrival_bursty,taps_domain_v4,taps_admission_v4
pairwise,balanced,,210,0.224895664328215,0.9549181571930531,leave_arrival_bursty,taps_domain_v4,taps_unified_v5
pairwise,balanced,,210,0.21874030464119465,0.9919977159333542,leave_arrival_bursty,taps_domain_v4,taps_unified_adaptive_v6
pairwise,balanced,,210,0.0496502906182362,0.2800683450144037,leave_arrival_bursty,taps_admission_v4,taps_unified_v5
pairwise,balanced,,210,0.044064459890858575,0.24501498957536696,leave_arrival_bursty,taps_admission_v4,taps_unified_adaptive_v6
pairwise,balanced,,210,0.01951940270499536,0.0809605901049993,leave_arrival_bursty,taps_unified_v5,taps_unified_adaptive_v6
listwise,wafer_efficiency,reactive_admission,210,0.15593453139277236,0.5447266755814201,leave_arrival_bursty,,
listwise,wafer_efficiency,acd_nisp,210,0.15593453139277236,0.5447266755814201,leave_arrival_bursty,,
listwise,wafer_efficiency,taps_domain_v4,210,0.2613250272781636,1.0860098624202583,leave_arrival_bursty,,
listwise,wafer_efficiency,taps_admission_v4,210,0.1285186546844279,0.559294973269544,leave_arrival_bursty,,
listwise,wafer_efficiency,taps_unified_v5,210,0.09260764760406509,0.3461219389715593,leave_arrival_bursty,,
listwise,wafer_efficiency,taps_unified_adaptive_v6,210,0.08905267298415975,0.3376067664724554,leave_arrival_bursty,,
pairwise,wafer_efficiency,,210,0.0,0.0,leave_arrival_bursty,reactive_admission,acd_nisp
pairwise,wafer_efficiency,,210,0.3203676056207997,1.0020661234584127,leave_arrival_bursty,reactive_admission,taps_domain_v4
pairwise,wafer_efficiency,,210,0.04209292332022052,0.23340710121710836,leave_arrival_bursty,reactive_admission,taps_admission_v4
pairwise,wafer_efficiency,,210,0.17943054461371438,0.6071516406478814,leave_arrival_bursty,reactive_admission,taps_unified_v5
pairwise,wafer_efficiency,,210,0.17815259760636493,0.5873910685016391,leave_arrival_bursty,reactive_admission,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,210,0.3203676056207997,1.0020661234584127,leave_arrival_bursty,acd_nisp,taps_domain_v4
pairwise,wafer_efficiency,,210,0.04209292332022052,0.23340710121710836,leave_arrival_bursty,acd_nisp,taps_admission_v4
pairwise,wafer_efficiency,,210,0.17943054461371438,0.6071516406478814,leave_arrival_bursty,acd_nisp,taps_unified_v5
pairwise,wafer_efficiency,,210,0.17815259760636493,0.5873910685016391,leave_arrival_bursty,acd_nisp,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,210,0.3188047795304521,1.1281191691588754,leave_arrival_bursty,taps_domain_v4,taps_admission_v4
pairwise,wafer_efficiency,,210,0.2132295988901443,0.9564636446089861,leave_arrival_bursty,taps_domain_v4,taps_unified_v5
pairwise,wafer_efficiency,,210,0.202312718861206,0.9834006794157486,leave_arrival_bursty,taps_domain_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,210,0.15534641603054478,0.6296349775496234,leave_arrival_bursty,taps_admission_v4,taps_unified_v5
pairwise,wafer_efficiency,,210,0.14587036831917782,0.5969624383795724,leave_arrival_bursty,taps_admission_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,210,0.022152201100114594,0.08361174158682867,leave_arrival_bursty,taps_unified_v5,taps_unified_adaptive_v6
listwise,p95_opt,reactive_admission,219,0.08371552500664958,0.27976673230688365,leave_arrival_closed_loop,,
listwise,p95_opt,acd_nisp,219,0.08371552500664958,0.27976673230688365,leave_arrival_closed_loop,,
listwise,p95_opt,taps_domain_v4,219,0.265174297052718,1.0289694113220251,leave_arrival_closed_loop,,
listwise,p95_opt,taps_admission_v4,219,0.0900363379373248,0.2749526119560216,leave_arrival_closed_loop,,
listwise,p95_opt,taps_unified_v5,219,0.08205997541482768,0.2428306715035123,leave_arrival_closed_loop,,
listwise,p95_opt,taps_unified_adaptive_v6,219,0.08113109552760056,0.22692350711201822,leave_arrival_closed_loop,,
pairwise,p95_opt,,219,0.0,0.0,leave_arrival_closed_loop,reactive_admission,acd_nisp
pairwise,p95_opt,,219,0.20454633322653049,0.8026644418895708,leave_arrival_closed_loop,reactive_admission,taps_domain_v4
pairwise,p95_opt,,219,0.027413757431877198,0.1929942330252779,leave_arrival_closed_loop,reactive_admission,taps_admission_v4
pairwise,p95_opt,,219,0.038455809785065104,0.21789098167379276,leave_arrival_closed_loop,reactive_admission,taps_unified_v5
pairwise,p95_opt,,219,0.032137639947388344,0.2204948592174412,leave_arrival_closed_loop,reactive_admission,taps_unified_adaptive_v6
pairwise,p95_opt,,219,0.20454633322653049,0.8026644418895708,leave_arrival_closed_loop,acd_nisp,taps_domain_v4
pairwise,p95_opt,,219,0.027413757431877198,0.1929942330252779,leave_arrival_closed_loop,acd_nisp,taps_admission_v4
pairwise,p95_opt,,219,0.038455809785065104,0.21789098167379276,leave_arrival_closed_loop,acd_nisp,taps_unified_v5
pairwise,p95_opt,,219,0.032137639947388344,0.2204948592174412,leave_arrival_closed_loop,acd_nisp,taps_unified_adaptive_v6
pairwise,p95_opt,,219,0.19491811255189306,0.9171484302307468,leave_arrival_closed_loop,taps_domain_v4,taps_admission_v4
pairwise,p95_opt,,219,0.2177435942123397,0.9507456429086928,leave_arrival_closed_loop,taps_domain_v4,taps_unified_v5
pairwise,p95_opt,,219,0.21753003249436675,1.0071196085807788,leave_arrival_closed_loop,taps_domain_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,219,0.02345678265680548,0.16027527392401875,leave_arrival_closed_loop,taps_admission_v4,taps_unified_v5
pairwise,p95_opt,,219,0.028832649871117173,0.15903005119117708,leave_arrival_closed_loop,taps_admission_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,219,0.013346760435504312,0.05724576453486091,leave_arrival_closed_loop,taps_unified_v5,taps_unified_adaptive_v6
listwise,throughput_opt,reactive_admission,219,0.13850268659145937,0.36536016207697897,leave_arrival_closed_loop,,
listwise,throughput_opt,acd_nisp,219,0.13850268659145937,0.36536016207697897,leave_arrival_closed_loop,,
listwise,throughput_opt,taps_domain_v4,219,0.15069742029074606,0.46203623337501626,leave_arrival_closed_loop,,
listwise,throughput_opt,taps_admission_v4,219,0.0869007044800687,0.3745380654550022,leave_arrival_closed_loop,,
listwise,throughput_opt,taps_unified_v5,219,0.09073087921148648,0.38001580122548867,leave_arrival_closed_loop,,
listwise,throughput_opt,taps_unified_adaptive_v6,219,0.08918701823508823,0.38581641484214574,leave_arrival_closed_loop,,
pairwise,throughput_opt,,219,0.0,0.0,leave_arrival_closed_loop,reactive_admission,acd_nisp
pairwise,throughput_opt,,219,0.04139614331962305,0.13740780781904957,leave_arrival_closed_loop,reactive_admission,taps_domain_v4
pairwise,throughput_opt,,219,0.09289411683916354,0.21175664838512384,leave_arrival_closed_loop,reactive_admission,taps_admission_v4
pairwise,throughput_opt,,219,0.09314349404749428,0.21554439381683677,leave_arrival_closed_loop,reactive_admission,taps_unified_v5
pairwise,throughput_opt,,219,0.09425968579394103,0.21422923877177577,leave_arrival_closed_loop,reactive_admission,taps_unified_adaptive_v6
pairwise,throughput_opt,,219,0.04139614331962305,0.13740780781904957,leave_arrival_closed_loop,acd_nisp,taps_domain_v4
pairwise,throughput_opt,,219,0.09289411683916354,0.21175664838512384,leave_arrival_closed_loop,acd_nisp,taps_admission_v4
pairwise,throughput_opt,,219,0.09314349404749428,0.21554439381683677,leave_arrival_closed_loop,acd_nisp,taps_unified_v5
pairwise,throughput_opt,,219,0.09425968579394103,0.21422923877177577,leave_arrival_closed_loop,acd_nisp,taps_unified_adaptive_v6
pairwise,throughput_opt,,219,0.09851122891209751,0.2390392586753902,leave_arrival_closed_loop,taps_domain_v4,taps_admission_v4
pairwise,throughput_opt,,219,0.10102637961932176,0.24803626118330638,leave_arrival_closed_loop,taps_domain_v4,taps_unified_v5
pairwise,throughput_opt,,219,0.10391640262764892,0.24369537351869558,leave_arrival_closed_loop,taps_domain_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,219,0.00936368241601463,0.06685311576893409,leave_arrival_closed_loop,taps_admission_v4,taps_unified_v5
pairwise,throughput_opt,,219,0.009492736040338609,0.08640946836242959,leave_arrival_closed_loop,taps_admission_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,219,0.004888410143015921,0.02446981475427617,leave_arrival_closed_loop,taps_unified_v5,taps_unified_adaptive_v6
listwise,balanced,reactive_admission,219,0.1530597986935618,0.5136692403651372,leave_arrival_closed_loop,,
listwise,balanced,acd_nisp,219,0.1530597986935618,0.5136692403651372,leave_arrival_closed_loop,,
listwise,balanced,taps_domain_v4,219,0.35039403753788734,1.205250646463515,leave_arrival_closed_loop,,
listwise,balanced,taps_admission_v4,219,0.14129645564127902,0.4615532373960889,leave_arrival_closed_loop,,
listwise,balanced,taps_unified_v5,219,0.1316902317546651,0.41463787035702654,leave_arrival_closed_loop,,
listwise,balanced,taps_unified_adaptive_v6,219,0.1379094758196242,0.4167919254658512,leave_arrival_closed_loop,,
pairwise,balanced,,219,0.0,0.0,leave_arrival_closed_loop,reactive_admission,acd_nisp
pairwise,balanced,,219,0.20834629774348934,0.805599751402675,leave_arrival_closed_loop,reactive_admission,taps_domain_v4
pairwise,balanced,,219,0.05128011864597869,0.21064200952455595,leave_arrival_closed_loop,reactive_admission,taps_admission_v4
pairwise,balanced,,219,0.05090151649270993,0.2561234506718975,leave_arrival_closed_loop,reactive_admission,taps_unified_v5
pairwise,balanced,,219,0.04823811459707443,0.2608087819293784,leave_arrival_closed_loop,reactive_admission,taps_unified_adaptive_v6
pairwise,balanced,,219,0.20834629774348934,0.805599751402675,leave_arrival_closed_loop,acd_nisp,taps_domain_v4
pairwise,balanced,,219,0.05128011864597869,0.21064200952455595,leave_arrival_closed_loop,acd_nisp,taps_admission_v4
pairwise,balanced,,219,0.05090151649270993,0.2561234506718975,leave_arrival_closed_loop,acd_nisp,taps_unified_v5
pairwise,balanced,,219,0.04823811459707443,0.2608087819293784,leave_arrival_closed_loop,acd_nisp,taps_unified_adaptive_v6
pairwise,balanced,,219,0.20114418573693205,0.9588763023324085,leave_arrival_closed_loop,taps_domain_v4,taps_admission_v4
pairwise,balanced,,219,0.2194755560791587,0.9646965742351943,leave_arrival_closed_loop,taps_domain_v4,taps_unified_v5
pairwise,balanced,,219,0.2142636184052873,1.011397057334812,leave_arrival_closed_loop,taps_domain_v4,taps_unified_adaptive_v6
pairwise,balanced,,219,0.027435878610994783,0.18149366619304677,leave_arrival_closed_loop,taps_admission_v4,taps_unified_v5
pairwise,balanced,,219,0.03126033224328642,0.1568722900933381,leave_arrival_closed_loop,taps_admission_v4,taps_unified_adaptive_v6
pairwise,balanced,,219,0.013409939542937399,0.05816170539929694,leave_arrival_closed_loop,taps_unified_v5,taps_unified_adaptive_v6
listwise,wafer_efficiency,reactive_admission,219,0.17029451330096523,0.5888002459600341,leave_arrival_closed_loop,,
listwise,wafer_efficiency,acd_nisp,219,0.17029451330096523,0.5888002459600341,leave_arrival_closed_loop,,
listwise,wafer_efficiency,taps_domain_v4,219,0.2653368739132994,0.9852168344992286,leave_arrival_closed_loop,,
listwise,wafer_efficiency,taps_admission_v4,219,0.1515320938906728,0.6155559827119167,leave_arrival_closed_loop,,
listwise,wafer_efficiency,taps_unified_v5,219,0.09133930925586065,0.24187790154500374,leave_arrival_closed_loop,,
listwise,wafer_efficiency,taps_unified_adaptive_v6,219,0.08372342400578825,0.22864234958721227,leave_arrival_closed_loop,,
pairwise,wafer_efficiency,,219,0.0,0.0,leave_arrival_closed_loop,reactive_admission,acd_nisp
pairwise,wafer_efficiency,,219,0.29834224664882214,1.1151878834168216,leave_arrival_closed_loop,reactive_admission,taps_domain_v4
pairwise,wafer_efficiency,,219,0.036540374713530124,0.20258169752893126,leave_arrival_closed_loop,reactive_admission,taps_admission_v4
pairwise,wafer_efficiency,,219,0.16798339152717512,0.6397526408662001,leave_arrival_closed_loop,reactive_admission,taps_unified_v5
pairwise,wafer_efficiency,,219,0.1758833973106354,0.6523475674213758,leave_arrival_closed_loop,reactive_admission,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,219,0.29834224664882214,1.1151878834168216,leave_arrival_closed_loop,acd_nisp,taps_domain_v4
pairwise,wafer_efficiency,,219,0.036540374713530124,0.20258169752893126,leave_arrival_closed_loop,acd_nisp,taps_admission_v4
pairwise,wafer_efficiency,,219,0.16798339152717512,0.6397526408662001,leave_arrival_closed_loop,acd_nisp,taps_unified_v5
pairwise,wafer_efficiency,,219,0.1758833973106354,0.6523475674213758,leave_arrival_closed_loop,acd_nisp,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,219,0.3001175505327305,1.1631125214149514,leave_arrival_closed_loop,taps_domain_v4,taps_admission_v4
