run_id,instance_id,branch_id,rollout_id,tool_type,tool_latency,timing_missing,observation_tokens,exit_code
mini_swe_lite10_r4_timed,django__django-11848,b0,rollout_0,shell_other,0.26338672637939453,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b0,rollout_0,shell_other,0.23671412467956543,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b0,rollout_0,file_read,0.25392818450927734,false,2577,0
mini_swe_lite10_r4_timed,django__django-11848,b0,rollout_0,grep_search,0.4064812660217285,false,23,0
mini_swe_lite10_r4_timed,django__django-11848,b0,rollout_0,shell_other,0.24701690673828125,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,grep_search,0.4013535976409912,false,23,0
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,shell_other,0.2509288787841797,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,shell_other,0.23380684852600098,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,file_read,0.2432255744934082,false,2577,0
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,file_read,0.25356554985046387,false,15,0
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,pytest,0.23649859428405762,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,pytest,4.843150854110718,false,416,0
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,pytest,0.47539734840393066,false,74,4
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,shell_other,0.25066661834716797,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b1,rollout_1,shell_other,0.24727654457092285,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,grep_search,0.4517958164215088,false,375,0
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,shell_other,0.2436833381652832,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,shell_other,0.2445995807647705,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,file_read,0.2361466884613037,false,2577,0
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,shell_other,0.2554757595062256,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,shell_other,0.24949407577514648,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,file_read,0.2399606704711914,false,2577,0
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,shell_other,0.25263452529907227,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,shell_other,0.2503082752227783,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b2,rollout_2,file_read,0.2498795986175537,false,2577,0
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,grep_search,0.33987879753112793,false,117,0
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,shell_other,0.2333371639251709,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,shell_other,0.24156498908996582,false,11,127
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,file_read,0.2621450424194336,false,15,0
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,shell_other,0.28010058403015137,false,19,0
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,file_write,0.5181341171264648,false,15,0
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,file_read,0.23802423477172852,false,15,0
mini_swe_lite10_r4_timed,django__django-11848,b3,rollout_3,shell_other,0.0,true,0,
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,file_read,0.26924991607666016,false,133,2
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.25444531440734863,false,15,2
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.2603302001953125,false,21,1
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.2691361904144287,false,901,0
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.21570277214050293,false,64,2
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.2237699031829834,false,13,2
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.21976017951965332,false,21,1
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.22803783416748047,false,901,0
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.23694825172424316,false,64,2
mini_swe_lite10_r4_timed,django__django-11964,b0,rollout_0,shell_other,0.21843981742858887,false,13,2
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,file_read,0.2534003257751465,false,55,2
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,shell_other,0.23602867126464844,false,14,2
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,shell_other,0.25562047958374023,false,901,0
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,file_read,0.2537271976470947,false,54,2
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,file_read,0.28471803665161133,false,11,1
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,file_write,0.25147032737731934,false,15,0
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,file_read,0.2676877975463867,false,39,2
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,shell_other,0.25098490715026855,false,11,127
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,shell_other,13.79404902458191,false,1641,1
mini_swe_lite10_r4_timed,django__django-11964,b1,rollout_1,shell_other,1.6615867614746094,false,632,1
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,file_read,0.2756819725036621,false,15,2
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,shell_other,0.2488548755645752,false,901,0
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,file_read,0.24196982383728027,false,15,2
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,shell_other,0.25339555740356445,false,5331,0
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,file_read,0.24672293663024902,false,15,2
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,shell_other,0.24939465522766113,false,5331,0
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,shell_other,0.2526862621307373,false,5331,0
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,shell_other,0.2536451816558838,false,5331,0
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,shell_other,0.2422325611114502,false,5331,0
mini_swe_lite10_r4_timed,django__django-11964,b2,rollout_2,shell_other,0.2565031051635742,false,5331,0
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,file_read,0.2425708770751953,false,97,2
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,file_read,0.24588847160339355,false,97,2
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.21667003631591797,false,16,1
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.24076247215270996,false,901,0
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.24155926704406738,false,46,2
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.262037992477417,false,47,2
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.26859545707702637,false,16,1
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.25525641441345215,false,5331,0
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.26826047897338867,false,16,1
mini_swe_lite10_r4_timed,django__django-11964,b3,rollout_3,shell_other,0.2279195785522461,false,5331,0
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.17705154418945312,false,13,2
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.18229198455810547,false,901,0
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.17580199241638184,false,630,0
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.16924238204956055,false,15,1
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.18145227432250977,false,15,1
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.17962431907653809,false,5331,0
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.17607355117797852,false,16,1
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.18314242362976074,false,15,1
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.1789686679840088,false,16,1
mini_swe_lite10_r4_timed,django__django-11999,b0,rollout_0,shell_other,0.18317604064941406,false,777,0
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,grep_search,0.3538954257965088,false,2461,0
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,grep_search,0.4698772430419922,false,2318,0
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,shell_other,0.19022130966186523,false,15,0
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,file_write,0.19952917098999023,false,23,2
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,shell_other,0.18003559112548828,false,930,0
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,file_write,0.19437098503112793,false,24,2
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,shell_other,0.18537616729736328,false,5418,0
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,file_write,0.2150270938873291,false,100,1
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,shell_other,0.1839430332183838,false,17,1
mini_swe_lite10_r4_timed,django__django-11999,b1,rollout_1,shell_other,0.1832888126373291,false,12,127
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,grep_search,0.35058045387268066,false,79,0
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,shell_other,0.1719341278076172,false,16,1
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,shell_other,0.18170642852783203,false,15,0
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,file_write,0.17497658729553223,false,15,0
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,file_read,0.18770051002502441,false,49,2
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,shell_other,0.17638826370239258,false,15,0
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,file_write,0.1753833293914795,false,15,0
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,shell_other,0.1784508228302002,false,15,0
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,pytest,0.18960809707641602,false,15,0
mini_swe_lite10_r4_timed,django__django-11999,b2,rollout_2,pytest,1.2118945121765137,false,26,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,grep_search,0.17830395698547363,false,20,2
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,shell_other,0.1802959442138672,false,15,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,shell_other,0.18472886085510254,false,14,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,grep_search,1.3352060317993164,false,15,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,grep_search,0.17890501022338867,false,18,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,grep_search,1.3164303302764893,false,15,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,grep_search,0.1881418228149414,false,15,2
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,shell_other,0.18212246894836426,false,13,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,shell_other,0.17149138450622559,false,12,1
mini_swe_lite10_r4_timed,django__django-11999,b3,rollout_3,grep_search,1.2769598960876465,false,15,1
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,build,0.2717466354370117,false,23,2
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,shell_other,0.2452857494354248,false,930,0
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,build,0.26566100120544434,false,25,2
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,shell_other,0.2700657844543457,false,658,0
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,build,0.2643239498138428,false,23,2
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,shell_other,0.2480781078338623,false,929,0
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,build,0.285991907119751,false,23,2
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,shell_other,0.24172496795654297,false,929,0
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,shell_other,0.24596571922302246,false,929,0
mini_swe_lite10_r4_timed,django__django-12125,b0,rollout_0,shell_other,0.20829486846923828,false,929,0
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,build,0.4028759002685547,false,19,2
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,shell_other,0.38052797317504883,false,902,0
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,build,0.37554144859313965,false,17,1
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,build,0.2805771827697754,false,17,1
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,build,0.41410255432128906,false,31,0
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,shell_other,0.37596750259399414,false,27,2
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,shell_other,0.35505223274230957,false,25,2
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,shell_other,0.3877096176147461,false,23,2
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,shell_other,0.3521113395690918,false,20,2
mini_swe_lite10_r4_timed,django__django-12125,b1,rollout_1,shell_other,0.37767672538757324,false,18,2
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,shell_other,0.8265137672424316,false,15,0
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,build,0.30077505111694336,false,23,2
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,build,0.2848019599914551,false,23,2
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,shell_other,0.26073789596557617,false,869,0
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,file_write,1.2259845733642578,false,11,0
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,build,0.4084913730621338,false,252,1
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,shell_other,3.936257839202881,false,128,0
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,build,0.4622201919555664,false,876,1
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,shell_other,15.747071027755737,false,122,0
mini_swe_lite10_r4_timed,django__django-12125,b2,rollout_2,build,0.5145728588104248,false,743,1
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,file_read,0.25614070892333984,false,19,2
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,0.31610751152038574,false,17,123
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,0.3211357593536377,false,17,123
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,60.06621479988098,false,188,-1
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,0.41765809059143066,false,19,1
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,60.06041407585144,false,198,-1
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,60.06476879119873,false,203,-1
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,0.49352025985717773,false,15,1
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,60.06462836265564,false,188,-1
mini_swe_lite10_r4_timed,django__django-12125,b3,rollout_3,grep_search,1.6038284301757812,false,20,1
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,shell_other,0.2535271644592285,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,shell_other,0.27461743354797363,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,shell_other,0.25184059143066406,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,shell_other,0.23241829872131348,false,12,127
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,shell_other,0.25891900062561035,false,2152,0
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,file_read,0.2568693161010742,false,15,0
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,file_write,0.5394277572631836,false,15,0
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,file_read,0.281970739364624,false,15,0
mini_swe_lite10_r4_timed,django__django-12308,b0,rollout_0,shell_other,0.0,true,0,
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,shell_other,0.2565116882324219,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,shell_other,0.2440166473388672,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,file_read,0.24625110626220703,false,2152,0
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,shell_other,0.2438526153564453,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,shell_other,0.24030733108520508,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,file_read,0.26017260551452637,false,2152,0
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,shell_other,0.24432778358459473,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,shell_other,0.26468324661254883,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,file_read,0.24338293075561523,false,2152,0
mini_swe_lite10_r4_timed,django__django-12308,b1,rollout_1,shell_other,0.23911356925964355,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,shell_other,0.2982006072998047,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,shell_other,0.2912747859954834,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,shell_other,0.2684040069580078,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,file_read,0.24756169319152832,false,15,0
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,grep_search,5.280783176422119,false,170,1
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,grep_search,5.270530939102173,false,170,1
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,grep_search,6.54485559463501,false,559,1
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,grep_search,5.270564079284668,false,466,1
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,grep_search,7.293976545333862,false,174,1
mini_swe_lite10_r4_timed,django__django-12308,b2,rollout_2,shell_other,0.2519526481628418,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b3,rollout_3,shell_other,0.24907588958740234,false,11,127
mini_swe_lite10_r4_timed,django__django-12308,b3,rollout_3,shell_other,0.23922276496887207,false,11,127
