event_id,policy,predicted_artifact,launched,reason,expected_benefit,expected_cost,safety_level,snapshot_hash
astropy__astropy-12907:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.014814493132800591,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
astropy__astropy-12907:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.013255072803032108,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
astropy__astropy-12907:b2:tool8,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.024118574558462134,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_top1,FILE_CONTENT:astropy/modeling/separable.py:*,false,low_confidence,0.01702487615891445,0.028,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.01064054759932153,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.024118574558462134,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_top3_budgeted,FILE_CONTENT:astropy/modeling/separable.py:*,false,low_confidence,0.01702487615891445,0.028,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.01064054759932153,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.024118574558462134,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_sandbox,FILE_CONTENT:astropy/modeling/separable.py:*,false,low_confidence,0.01702487615891445,0.028,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b2:tool8,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.01064054759932153,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
astropy__astropy-12907:b3:tool3,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.33494376706647444,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.20553367524533658,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,0.09896065845145835,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.33494376706647444,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.20553367524533658,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,0.09896065845145835,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.33494376706647444,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.20553367524533658,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool3,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.09896065845145835,0.023,READ_ONLY_ARTIFACT,d977446443bef912
astropy__astropy-12907:b3:tool7,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.1123154428270128,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_top1,FILE_CONTENT:astropy/modeling/separable.py:*,false,not_selected,0.07928148905436197,0.028,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.049550930658976235,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.1123154428270128,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_top3_budgeted,FILE_CONTENT:astropy/modeling/separable.py:*,true,launched,0.07928148905436197,0.028,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.049550930658976235,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.1123154428270128,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_sandbox,FILE_CONTENT:astropy/modeling/separable.py:*,false,low_confidence,0.07928148905436197,0.028,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool7,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.049550930658976235,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
astropy__astropy-12907:b3:tool9,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.11327347932038484,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_top1,FILE_CONTENT:astropy/modeling/separable.py:*,false,not_selected,0.07995775010850693,0.028,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.04997359381781684,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.11327347932038484,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_top3_budgeted,FILE_CONTENT:astropy/modeling/separable.py:*,true,launched,0.07995775010850693,0.028,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.04997359381781684,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.11327347932038484,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_sandbox,FILE_CONTENT:astropy/modeling/separable.py:*,false,low_confidence,0.07995775010850693,0.028,READ_ONLY_ARTIFACT,ff89517b120bc1f1
astropy__astropy-12907:b3:tool9,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.04997359381781684,0.023,READ_ONLY_ARTIFACT,ff89517b120bc1f1
django__django-11815:b0:tool5,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.05141727106715485,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,low_confidence,0.017325384816106525,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.011177667623294533,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.05141727106715485,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,false,low_confidence,0.017325384816106525,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.011177667623294533,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.05141727106715485,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.017325384816106525,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool5,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.011177667623294533,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11815:b0:tool6,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.04697442673125253,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,low_confidence,0.015828339442052485,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.010211831898098376,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.04697442673125253,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,false,low_confidence,0.015828339442052485,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.010211831898098376,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.04697442673125253,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.015828339442052485,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b0:tool6,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.010211831898098376,0.023,READ_ONLY_ARTIFACT,71d80a9ec8f7a112
django__django-11815:b1:tool5,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.038476634532847304,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.0279265895802924,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,low_confidence,0.009929454072992852,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.038476634532847304,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.0279265895802924,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,false,low_confidence,0.009929454072992852,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.038476634532847304,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.0279265895802924,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool5,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.009929454072992852,0.023,READ_ONLY_ARTIFACT,c3de79f947b134b0
django__django-11815:b1:tool6,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,2.4429184595743814,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,not_selected,1.4103446776924264,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.8814654235577666,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,2.4429184595743814,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,true,launched,1.4103446776924264,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.8814654235577666,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,2.4429184595743814,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,1.4103446776924264,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b1:tool6,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.8814654235577666,0.023,READ_ONLY_ARTIFACT,8354747fbcac8d20
django__django-11815:b2:tool2,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.04889484147847809,0.023,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.04161263104551327,0.023,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_top1,GREP_INDEX:.:default=,false,not_selected,0.012483789313653982,0.038000000000000006,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.04889484147847809,0.023,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.04161263104551327,0.023,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_top3_budgeted,GREP_INDEX:.:default=,false,not_selected,0.012483789313653982,0.038000000000000006,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.04889484147847809,0.023,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.04161263104551327,0.023,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool2,stp_ae_sandbox,GREP_INDEX:.:default=,false,low_confidence,0.012483789313653982,0.038000000000000006,READ_ONLY_ARTIFACT,30739c9d8803691f
django__django-11815:b2:tool7,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.045451668270847255,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,low_confidence,0.016195422027543274,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.010448659372608563,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.045451668270847255,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,false,low_confidence,0.016195422027543274,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.010448659372608563,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.045451668270847255,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.016195422027543274,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool7,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.010448659372608563,0.023,READ_ONLY_ARTIFACT,c0309c3eb8ac5e5e
django__django-11815:b2:tool8,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.029857938251798114,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.013995908555530366,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_top1,DIRECTORY_LISTING:tests:*,false,low_confidence,0.010263666274055602,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.029857938251798114,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.013995908555530366,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:tests:*,false,low_confidence,0.010263666274055602,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.029857938251798114,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.013995908555530366,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b2:tool8,stp_ae_sandbox,DIRECTORY_LISTING:tests:*,false,low_confidence,0.010263666274055602,0.023,READ_ONLY_ARTIFACT,f40870612cbc8489
django__django-11815:b3:tool7,stp_ae_top1,DIRECTORY_LISTING:.:*,false,low_confidence,0.026189345911324744,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.022288805030914675,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_top1,GREP_INDEX:.:default=Enum\[,false,low_confidence,0.009472742138138736,0.038000000000000006,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,false,low_confidence,0.026189345911324744,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.022288805030914675,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_top3_budgeted,GREP_INDEX:.:default=Enum\[,false,low_confidence,0.009472742138138736,0.038000000000000006,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.026189345911324744,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.022288805030914675,0.023,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool7,stp_ae_sandbox,GREP_INDEX:.:default=Enum\[,false,low_confidence,0.009472742138138736,0.038000000000000006,READ_ONLY_ARTIFACT,277d1717791501ae
django__django-11815:b3:tool8,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.04536794283375237,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.038611015177661585,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_top1,GREP_INDEX:.:default=,false,not_selected,0.011583304553298477,0.038000000000000006,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.04536794283375237,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_top3_budgeted,DIRECTORY_LISTING:/testbed:*,true,launched,0.038611015177661585,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_top3_budgeted,GREP_INDEX:.:default=,false,not_selected,0.011583304553298477,0.038000000000000006,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_sandbox,DIRECTORY_LISTING:.:*,false,low_confidence,0.04536794283375237,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_sandbox,DIRECTORY_LISTING:/testbed:*,false,low_confidence,0.038611015177661585,0.023,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11815:b3:tool8,stp_ae_sandbox,GREP_INDEX:.:default=,false,low_confidence,0.011583304553298477,0.038000000000000006,READ_ONLY_ARTIFACT,18f14a6d14cebc7c
django__django-11848:b0:tool5,stp_ae_top1,DIRECTORY_LISTING:.:*,true,launched,0.03844464639699237,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_top1,DIRECTORY_LISTING:/testbed:*,false,not_selected,0.03271884799744031,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_top1,GREP_INDEX:.:default=,false,not_selected,0.009815654399232095,0.038000000000000006,READ_ONLY_ARTIFACT,8313a3b9f916e66d
django__django-11848:b0:tool5,stp_ae_top3_budgeted,DIRECTORY_LISTING:.:*,true,launched,0.03844464639699237,0.023,READ_ONLY_ARTIFACT,8313a3b9f916e66d
