run_id,instance_id,branch_id,rollout_id,tool_type,tool_latency,timing_missing,observation_tokens,exit_code
mini_swe_lite10_r4,astropy__astropy-12907,b3,rollout_3,shell_other,0.0,true,72,1
mini_swe_lite10_r4,astropy__astropy-12907,b3,rollout_3,shell_other,0.0,true,22,0
mini_swe_lite10_r4,astropy__astropy-12907,b3,rollout_3,shell_other,0.0,true,22,0
mini_swe_lite10_r4,astropy__astropy-12907,b3,rollout_3,shell_other,0.0,true,22,0
mini_swe_lite10_r4,astropy__astropy-12907,b3,rollout_3,shell_other,0.0,true,22,0
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,2534,0
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,30,0
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,11,127
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,11,127
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,2004,0
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,15,0
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,23,2
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,23,2
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,build,0.0,true,21,1
mini_swe_lite10_r4,django__django-11815,b0,rollout_0,shell_other,0.0,true,2,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,2509,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,42,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,2233,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,2233,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,2233,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,2233,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,2233,0
mini_swe_lite10_r4,django__django-11815,b1,rollout_1,grep_search,0.0,true,2233,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,1780,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,11,2
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,shell_other,0.0,true,336,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,shell_other,0.0,true,1738,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,2265,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,2265,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,2265,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,2265,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,2265,0
mini_swe_lite10_r4,django__django-11815,b2,rollout_2,grep_search,0.0,true,2265,0
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,file_read,0.0,true,10,1
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,shell_other,0.0,true,2607,0
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,grep_search,0.0,true,2849,0
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,grep_search,0.0,true,2888,0
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,grep_search,0.0,true,2784,0
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,grep_search,0.0,true,2412,0
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,grep_search,0.0,true,124,0
mini_swe_lite10_r4,django__django-11815,b3,rollout_3,file_read,0.0,true,2659,0
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,file_read,0.0,true,2577,0
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,file_read,0.0,true,2577,0
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,file_read,0.0,true,422,0
mini_swe_lite10_r4,django__django-11848,b0,rollout_0,shell_other,0.0,true,0,
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,grep_search,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,file_write,0.0,true,60,1
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,file_write,0.0,true,60,1
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,file_write,0.0,true,78,1
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,file_write,0.0,true,78,1
mini_swe_lite10_r4,django__django-11848,b1,rollout_1,file_write,0.0,true,78,1
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,grep_search,0.0,true,19,0
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,shell_other,0.0,true,9,0
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,shell_other,0.0,true,14,2
mini_swe_lite10_r4,django__django-11848,b2,rollout_2,shell_other,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,grep_search,0.0,true,375,0
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,file_read,0.0,true,82,2
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,file_read,0.0,true,83,2
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,file_write,0.0,true,75,2
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,file_write,0.0,true,75,2
mini_swe_lite10_r4,django__django-11848,b3,rollout_3,file_write,0.0,true,87,1
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,file_read,0.0,true,50,2
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,shell_other,0.0,true,901,0
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,file_read,0.0,true,49,2
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,file_read,0.0,true,11,1
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,shell_other,0.0,true,630,0
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,file_read,0.0,true,49,2
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,file_read,0.0,true,11,1
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,shell_other,0.0,true,16,1
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-11964,b0,rollout_0,shell_other,0.0,true,16,1
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,file_read,0.0,true,50,2
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,shell_other,0.0,true,901,0
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,file_read,0.0,true,49,2
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,shell_other,0.0,true,630,0
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,shell_other,0.0,true,1688,0
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,file_read,0.0,true,50,2
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,shell_other,0.0,true,14,2
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,shell_other,0.0,true,16,1
mini_swe_lite10_r4,django__django-11964,b1,rollout_1,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,file_read,0.0,true,47,2
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,shell_other,0.0,true,901,0
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,file_read,0.0,true,44,2
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,file_read,0.0,true,47,2
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,shell_other,0.0,true,13,2
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b2,rollout_2,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,file_read,0.0,true,56,2
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,shell_other,0.0,true,901,0
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,file_read,0.0,true,56,2
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,file_read,0.0,true,56,2
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11964,b3,rollout_3,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,grep_search,0.0,true,79,1
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,shell_other,0.0,true,79,1
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,shell_other,0.0,true,79,1
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,shell_other,0.0,true,4,0
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,grep_search,0.0,true,79,0
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,grep_search,0.0,true,16,0
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b0,rollout_0,shell_other,0.0,true,32,1
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,grep_search,0.0,true,85,0
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,grep_search,0.0,true,123,0
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,shell_other,0.0,true,100,1
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,shell_other,0.0,true,91,1
mini_swe_lite10_r4,django__django-11999,b1,rollout_1,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,shell_other,0.0,true,901,0
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_write,0.0,true,17,1
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_read,0.0,true,14,2
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_read,0.0,true,11,1
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_read,0.0,true,11,1
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b2,rollout_2,file_read,0.0,true,11,1
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,file_write,0.0,true,79,0
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,shell_other,0.0,true,85,1
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,file_read,0.0,true,46,1
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,file_read,0.0,true,103,1
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,shell_other,0.0,true,453,1
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,shell_other,0.0,true,384,1
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,shell_other,0.0,true,513,1
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,build,0.0,true,12,0
mini_swe_lite10_r4,django__django-11999,b3,rollout_3,build,0.0,true,131,0
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,grep_search,0.0,true,2752,0
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,grep_search,0.0,true,23,1
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,grep_search,0.0,true,13,2
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,grep_search,0.0,true,2530,0
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,grep_search,0.0,true,18,1
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,grep_search,0.0,true,13,2
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,grep_search,0.0,true,174,0
mini_swe_lite10_r4,django__django-12125,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,build,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,build,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,build,0.0,true,19,1
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,build,0.0,true,15,0
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,build,0.0,true,15,0
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,build,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b1,rollout_1,build,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,grep_search,0.0,true,30,1
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,shell_other,0.0,true,2610,0
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,shell_other,0.0,true,15,0
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,build,0.0,true,23,2
mini_swe_lite10_r4,django__django-12125,b2,rollout_2,build,0.0,true,20,1
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,file_read,0.0,true,19,2
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,shell_other,0.0,true,24,0
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,file_read,0.0,true,19,2
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,shell_other,0.0,true,20,1
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,shell_other,0.0,true,24,0
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,shell_other,0.0,true,15,0
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,file_write,0.0,true,90,1
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,shell_other,0.0,true,128,0
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,file_write,0.0,true,311,1
mini_swe_lite10_r4,django__django-12125,b3,rollout_3,shell_other,0.0,true,122,0
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,216,0
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,grep_search,0.0,true,28,0
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,2152,0
mini_swe_lite10_r4,django__django-12308,b0,rollout_0,shell_other,0.0,true,2152,0
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,shell_other,0.0,true,15,1
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,grep_search,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,file_read,0.0,true,81,0
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,grep_search,0.0,true,15,1
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,grep_search,0.0,true,1376,0
mini_swe_lite10_r4,django__django-12308,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b2,rollout_2,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b2,rollout_2,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b2,rollout_2,shell_other,0.0,true,0,
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,file_read,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,shell_other,0.0,true,239,7
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,file_read,0.0,true,239,7
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,file_write,0.0,true,239,7
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12308,b3,rollout_3,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,630,0
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,918,0
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,919,0
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-12708,b0,rollout_0,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,file_read,0.0,true,23,1
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,14,2
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,5331,0
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,16,1
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,777,0
mini_swe_lite10_r4,django__django-12708,b1,rollout_1,shell_other,0.0,true,13,2
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,file_write,0.0,true,33,2
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,file_write,0.0,true,15,0
mini_swe_lite10_r4,django__django-12708,b2,rollout_2,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,grep_search,0.0,true,2525,0
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,build,0.0,true,23,2
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,shell_other,0.0,true,902,0
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,build,0.0,true,44,2
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,shell_other,0.0,true,905,0
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,build,0.0,true,53,2
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,build,0.0,true,309,-1
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,build,0.0,true,3634,2
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,build,0.0,true,3633,2
mini_swe_lite10_r4,django__django-12708,b3,rollout_3,build,0.0,true,2285,-1
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,grep_search,0.0,true,370,0
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,shell_other,0.0,true,11,127
mini_swe_lite10_r4,django__django-13028,b0,rollout_0,shell_other,0.0,true,11,127
